Partition,Algorithm,User,TestTime,NAttempted,NGood,Coverage,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
3,lucene,52520,0.136,5,5,1.0,0.9948912713072093,13.50028381172028,0.0,0.0,,0.0
3,lucene,53859,0.098,5,5,1.0,0.957564561373911,15.446678442077467,0.24796646475541587,0.5,2,0.5
3,lucene,53877,0.101,5,5,1.0,0.9845828629896867,11.784945532683583,0.0,0.0,,0.0
3,lucene,54989,0.108,5,5,1.0,0.9587917054107784,13.2464252465794,0.0,0.0,,0.0
3,lucene,55429,0.093,5,5,1.0,1.0,15.315748688506009,0.20061802672195678,0.13095238095238093,6,0.16666666666666666
4,ii-svd-log,136455,1.868,5,5,1.0,0.966812137230096,14.565748688506009,0.0,0.0,,0.0
1,ii-log,92861,2.2560000000000002,5,5,1.0,0.9814342034615984,13.215622090756977,0.0,0.0,,0.0
3,lucene,55593,0.051000000000000004,5,5,1.0,0.9827955058999777,14.281086967542706,0.0,0.0,,0.0
3,lucene,56308,0.079,5,5,1.0,0.9948795341663074,12.719480655897856,0.0,0.0,,0.0
3,lucene,56392,0.058,5,5,1.0,0.9870783558959012,14.096551844328435,0.0,0.0,,0.0
3,lucene,56478,0.03,5,4,0.8,0.7845599627452102,9.52371901428583,0.0,0.0,,0.0
3,lucene-log,38605,1.052,5,5,1.0,0.9944468602376886,11.723339221038733,0.08023150886612543,0.07692307692307693,13,0.07692307692307693
3,lucene,56574,0.139,5,5,1.0,0.992443437501281,13.15015721397125,0.0,0.0,,0.0
3,lucene,57147,0.063,5,5,1.0,0.9944695857077438,12.465622090756977,0.07146844671151617,0.06666666666666667,15,0.06666666666666667
3,lucene,57474,0.061,5,5,1.0,1.0,13.635072130432615,0.0,0.0,,0.0
3,lucene-log,38875,0.213,5,5,1.0,0.9622878490533919,14.527228402401827,0.0,0.0,,0.0
3,lucene,59163,0.111,5,4,0.8,0.9043788047561871,13.4582541375001,0.07118640596763079,0.05263157894736842,19,0.05263157894736842
1,ii-log,93203,0.555,5,5,1.0,1.0,13.815748688506009,0.41421615008490775,0.45,2,0.5
3,lucene,60016,0.133,5,5,1.0,0.9901673006426989,13.184818934934553,0.4073994542353247,0.39285714285714285,2,0.5
3,lucene,60349,0.10300000000000001,5,5,1.0,0.9885109957920936,15.877355000150859,0.08098621696697088,0.09090909090909091,11,0.09090909090909091
3,lucene,62505,0.108,5,5,1.0,0.9796772959831214,12.623212623289701,0.0,0.0,,0.0
3,lucene,62732,0.06,5,5,1.0,0.9652087283975844,10.239057293322526,0.0,0.0,,0.0
4,ii-svd-log,137209,0.969,5,5,1.0,0.9197118271879661,12.646298648830369,0.07771632760141355,0.14285714285714285,7,0.14285714285714285
3,lucene,62805,0.14,5,5,1.0,0.9247439992065881,12.946678442077467,0.0,0.0,,0.0
3,lucene,63200,0.11900000000000001,5,5,1.0,0.9842139946832512,14.646298648830369,0.06884627484453439,0.047619047619047616,21,0.047619047619047616
3,lucene,63551,0.10400000000000001,5,5,1.0,0.9842125125405148,15.58532532593068,0.0,0.0,,0.0
4,ii-log,39214,2.791,5,5,1.0,0.995571037709914,14.715622090756977,0.0,0.0,,0.0
3,lucene,64150,0.135,5,5,1.0,1.0,12.534945532683583,0.0,0.0,,0.0
3,lucene-log,39271,0.9520000000000001,5,5,1.0,1.0,11.288804097824462,0.44291671258283083,1.0,1,1.0
3,lucene,66402,0.033,5,4,0.8,0.6895444355406513,9.404648767857287,0.0462594735360174,0.3333333333333333,3,0.3333333333333333
3,lucene,67026,0.08700000000000001,5,5,1.0,0.9796169680724995,13.680960369793672,0.0,0.0,,0.0
1,ii-log,95147,1.072,5,5,1.0,0.9871604186940278,15.396298648830369,0.2407679604954115,0.225,4,0.25
3,lucene,68205,0.132,5,5,1.0,0.9880876613599955,11.50028381172028,0.0,0.0,,0.0
4,ii-svd-log,137559,0.856,5,5,1.0,0.9731402014861837,14.627355000150859,0.1936440791722498,0.17261904761904762,4,0.25
3,lucene,68558,0.116,5,5,1.0,1.0,11.184818934934553,0.0,0.0,,0.0
3,lucene,70337,0.066,5,5,1.0,0.9820988998287831,13.715622090756977,0.0,0.0,,0.0
3,lucene,72229,0.128,5,5,1.0,1.0,12.50028381172028,0.0,0.0,,0.0
3,lucene,72766,0.132,5,5,1.0,1.0,10.227197786179612,0.0,0.0,,0.0
4,ii-svd-log,138176,0.41200000000000003,5,5,1.0,0.9958516877246559,15.715622090756977,0.11285888856725808,0.14285714285714285,7,0.14285714285714285
4,ii-log,40071,0.844,5,5,1.0,0.9775003326464001,13.050030616222216,0.07490406431930438,0.0625,16,0.0625
3,lucene,72832,0.131,5,4,0.8,0.863774264187704,8.827324383928644,0.0,0.0,,0.0
3,lucene,72971,0.14200000000000002,5,5,1.0,0.9962252185556271,17.27722840240183,0.20458745717890192,0.18333333333333335,5,0.2
3,lucene,73680,0.131,5,5,1.0,0.966812137230096,14.565748688506009,0.3318786276990409,0.5,2,0.5
3,lucene,73746,0.046,5,5,1.0,0.9181327279102026,14.06189012336513,0.0,0.0,,0.0
3,lucene,75001,0.07,5,5,1.0,1.0,12.465622090756977,0.0,0.0,,0.0
3,lucene-log,40768,1.2670000000000001,5,5,1.0,0.9105621483110661,9.400157213971248,0.0,0.0,,0.0
3,lucene,78774,0.078,5,5,1.0,0.976664383476404,15.446678442077467,0.0,0.0,,0.0
3,lucene,79364,0.032,5,5,1.0,1.0,8.411732909393884,0.0,0.0,,0.0
3,lucene,79531,0.109,5,5,1.0,0.9572443536413359,12.7464252465794,0.0,0.0,,0.0
3,lucene-log,41020,0.223,5,5,1.0,0.9929737120276383,14.15015721397125,0.1169567349455806,0.125,8,0.125
3,lucene,79601,0.16,5,5,1.0,0.9952496579594983,13.715622090756977,0.07623478050919706,0.07142857142857142,14,0.07142857142857142
3,lucene,79846,0.092,5,5,1.0,1.0,11.219480655897856,0.0,0.0,,0.0
3,lucene-log,41240,0.24,5,5,1.0,0.9435451204406633,12.534945532683583,0.0,0.0,,0.0
3,lucene,81435,0.044,5,4,0.8,0.889100924256538,14.089183891071558,0.0,0.0,,0.0
1,ii-log,96296,1.602,5,5,1.0,0.9954737151061618,15.2464252465794,0.06916672058904139,0.05263157894736842,19,0.05263157894736842
3,lucene,81574,0.032,5,3,0.6,0.7535970083414889,10.892789260714373,0.0,0.0,,0.0
3,lucene,83479,0.031,5,4,0.8,0.8606031241192277,12.654648767857287,0.0,0.0,,0.0
4,ii-log,41518,1.054,5,5,1.0,0.9818185570986608,13.50028381172028,0.0,0.0,,0.0
3,lucene,83553,0.078,5,5,1.0,0.9921420224356429,16.531086967542706,0.09466587450544643,0.1111111111111111,9,0.1111111111111111
3,lucene,84549,0.108,5,5,1.0,0.9804101564047385,14.2464252465794,0.13337230144304915,0.2,5,0.2
3,lucene,84752,0.11900000000000001,5,5,1.0,0.9244927864048079,8.004142376861159,0.0,0.0,,0.0
3,lucene,85249,0.116,5,5,1.0,0.9616479172937181,9.254142376861159,0.0,0.0,,0.0
3,lucene,86485,0.053,5,5,1.0,1.0,4.280803155822426,0.0,0.0,,0.0
3,lucene,86783,0.092,5,5,1.0,1.0,15.56189012336513,0.0,0.0,,0.0
3,lucene,88928,0.084,5,5,1.0,0.9649886593971192,13.781086967542706,0.0,0.0,,0.0
3,lucene,88932,0.036000000000000004,5,5,1.0,0.9864837613199109,14.615495493007945,0.0,0.0,,0.0
3,lucene,89321,0.05,5,5,1.0,0.9337109116063415,15.06189012336513,0.0,0.0,,0.0
4,ii-log,41557,0.754,5,5,1.0,0.9636371141973218,13.25028381172028,0.3497981432179185,0.55,1,1.0
3,lucene,89617,0.096,5,5,1.0,0.9695188008866867,11.739057293322526,0.0,0.0,,0.0
3,lucene,89721,0.09,5,5,1.0,0.9782014074894145,15.711763525616098,0.0,0.0,,0.0
3,lucene,90097,0.063,5,5,1.0,0.9954289850985762,15.096551844328435,0.0,0.0,,0.0
3,lucene,90462,0.148,5,5,1.0,0.8479723135878667,9.954395572359223,0.0,0.0,,0.0
3,lucene,91346,0.077,5,5,1.0,0.9867864730969339,13.781086967542706,0.0,0.0,,0.0
3,lucene-log,41244,1.299,5,5,1.0,0.9652379794123673,12.065748688506009,0.0,0.0,,0.0
3,lucene,91973,0.08,5,5,1.0,0.9220307125932835,12.281086967542706,0.0,0.0,,0.0
1,ii-log,96320,1.34,5,5,1.0,0.9020578364504316,13.711763525616098,0.35889130066939773,0.2976190476190476,2,0.5
3,lucene,92430,0.054,5,5,1.0,0.9699885977707108,11.565748688506009,0.0,0.0,,0.0
3,lucene,93619,0.1,5,5,1.0,0.9606850293489296,15.127355000150859,0.0,0.0,,0.0
3,lucene,93623,0.046,5,5,1.0,0.9217353327349624,13.092693279187555,0.0,0.0,,0.0
3,lucene,93710,0.14100000000000001,5,5,1.0,1.0,15.2464252465794,0.14123853661041533,0.2,5,0.2
3,lucene,94175,0.132,5,5,1.0,1.0,13.75028381172028,0.0,0.0,,0.0
3,lucene,94676,0.052000000000000005,5,5,1.0,0.9220920020673011,13.430960369793672,0.0,0.0,,0.0
3,lucene,95283,0.09,5,5,1.0,0.957564561373911,15.446678442077467,0.09298742428328097,0.125,8,0.125
3,lucene,95290,0.039,5,5,1.0,0.9978378433706034,15.9964252465794,0.0,0.0,,0.0
3,lucene,96370,0.12,5,5,1.0,0.9523661005332337,13.461763525616098,0.06503492618555477,0.07142857142857142,14,0.07142857142857142
3,lucene,96936,0.036000000000000004,5,4,0.8,0.874164720924249,12.2082541375001,0.0,0.0,,0.0
1,ii-log,96985,0.845,5,5,1.0,0.883271030049147,14.058031558224252,0.0,0.0,,0.0
3,lucene,97780,0.07,5,5,1.0,1.0,13.850410409469312,0.07948699042010553,0.058823529411764705,17,0.058823529411764705
3,lucene,99471,0.08,5,5,1.0,0.9182964511796602,12.06189012336513,0.0,0.0,,0.0
3,lucene,100240,0.043000000000000003,5,5,1.0,0.984936630069611,16.346551844328435,0.0,0.0,,0.0
4,ii-log,41703,1.51,5,5,1.0,0.9875154565006291,14.596551844328435,0.06370544030586243,0.05263157894736842,19,0.05263157894736842
3,lucene,100540,0.084,5,5,1.0,0.9601399278928582,14.912016721114163,0.0,0.0,,0.0
3,lucene,100728,0.074,5,5,1.0,0.9908541455693073,14.184818934934553,0.0,0.0,,0.0
3,lucene-log,41486,1.249,5,5,1.0,0.8846394462342355,11.56189012336513,0.0,0.0,,0.0
3,lucene,101137,0.107,5,5,1.0,0.9854506504316772,14.846551844328435,0.2238466363450638,0.16666666666666666,4,0.25
3,lucene,101952,0.048,5,4,0.8,0.8557682414117638,12.892789260714373,0.0,0.0,,0.0
3,lucene,102532,0.14100000000000001,5,5,1.0,0.995571037709914,14.715622090756977,0.0,0.0,,0.0
3,lucene,102853,0.148,5,5,1.0,1.0,10.969480655897856,0.0,0.0,,0.0
3,lucene,103667,0.096,5,5,1.0,0.9931094901590858,14.430960369793672,0.0,0.0,,0.0
3,lucene,104393,0.067,5,5,1.0,0.9852176115881034,16.662016721114163,0.09326648677915507,0.1111111111111111,9,0.1111111111111111
4,ii-log,42053,0.833,5,5,1.0,0.9627651414624362,13.33469233718552,0.08055875238481622,0.08333333333333333,12,0.08333333333333333
3,lucene,104397,0.108,5,3,0.6,0.7622894595731394,11.839183891071558,0.0,0.0,,0.0
3,lucene,104500,0.08700000000000001,5,5,1.0,1.0,13.315748688506009,0.0,0.0,,0.0
3,lucene,105214,0.093,5,5,1.0,0.9836769324775081,15.065748688506009,0.07120262170050232,0.041666666666666664,24,0.041666666666666664
3,lucene,107991,0.067,5,5,1.0,0.995505560463405,14.50028381172028,0.343271060549435,1.0,1,1.0
3,lucene,108373,0.063,5,5,1.0,1.0,16.31189012336513,0.0,0.0,,0.0
3,lucene,108442,0.10300000000000001,5,5,1.0,0.8966455919647207,11.7464252465794,0.0,0.0,,0.0
1,ii-log,97072,1.512,5,5,1.0,0.9809669868945161,12.885072130432615,0.0,0.0,,0.0
3,lucene,109177,0.067,5,5,1.0,1.0,15.2464252465794,0.0,0.0,,0.0
3,lucene,109429,0.10200000000000001,5,5,1.0,0.9800672230615031,13.9964252465794,0.0,0.0,,0.0
3,lucene,110507,0.09,5,4,0.8,0.8962659877665172,13.02371901428583,0.0,0.0,,0.0
3,lucene-log,42245,1.416,5,5,1.0,0.922961322710147,10.742282869718244,0.0,0.0,,0.0
3,lucene,110773,0.111,5,5,1.0,0.9904172666740106,13.930960369793672,0.0,0.0,,0.0
3,lucene,113518,0.096,5,5,1.0,0.985526979168523,12.565748688506009,0.0,0.0,,0.0
3,lucene,113847,0.098,5,5,1.0,1.0,12.042662662965341,0.0,0.0,,0.0
3,lucene,113940,0.091,5,5,1.0,0.9835860718758763,17.05803155822425,0.0,0.0,,0.0
3,lucene,114499,0.076,5,5,1.0,0.9874861113708168,14.56189012336513,0.0,0.0,,0.0
3,lucene,115364,0.133,5,5,1.0,0.9828405542025069,10.569607253646886,0.0,0.0,,0.0
3,lucene,117144,0.123,5,4,0.8,0.8581739804279829,12.589183891071558,0.1790023295268796,0.11805555555555555,8,0.125
3,lucene,117258,0.114,5,5,1.0,0.9288704730224135,13.56189012336513,0.0,0.0,,0.0
3,lucene,119197,0.133,5,5,1.0,1.0,11.43867750007543,0.0,0.0,,0.0
3,lucene-log,42399,0.986,5,5,1.0,0.9672376237970814,16.80803155822425,0.23018462821098346,1.0,1,1.0
3,lucene,121303,0.106,5,4,0.8,0.5675578661884324,6.446394630357187,0.0,0.0,,0.0
3,lucene,121403,0.04,5,4,0.8,0.8178819269257932,12.089183891071558,0.0,0.0,,0.0
3,lucene,121612,0.139,5,5,1.0,0.9702096770498192,12.019860449144952,0.0,0.0,,0.0
3,lucene,125012,0.046,5,5,1.0,0.9869617965279862,16.592693279187557,0.0,0.0,,0.0
3,lucene,125171,0.126,5,5,1.0,0.9700781297931501,9.738424304577366,0.07507706787422726,0.04,25,0.04
3,lucene,125889,0.062,5,5,1.0,0.9780248069094993,14.211763525616098,0.0,0.0,,0.0
3,lucene,127536,0.07100000000000001,5,5,1.0,0.9592997788496684,11.784945532683583,0.0,0.0,,0.0
3,lucene,127890,0.09,5,5,1.0,0.9473446016157636,12.315748688506009,0.0,0.0,,0.0
3,lucene,128287,0.056,5,5,1.0,0.9747817951876653,14.266001884004073,0.0,0.0,,0.0
3,lucene-log,42660,0.762,5,5,1.0,0.9501932705203047,9.538804097824462,0.0,0.0,,0.0
3,lucene,129005,0.14200000000000002,5,4,0.8,0.8494716568094505,11.52371901428583,0.0,0.0,,0.0
1,ii-log,97163,2.116,5,5,1.0,0.9159433731513728,12.365495493007945,0.0,0.0,,0.0
4,ii-log,42124,2.677,5,5,1.0,0.9724148143495966,14.65015721397125,0.08968626784326038,0.07692307692307693,13,0.07692307692307693
3,lucene-log,42944,0.203,5,5,1.0,0.9613596524825857,14.930960369793672,0.0,0.0,,0.0
3,lucene,129008,0.137,5,5,1.0,0.9535403274731303,11.684818934934553,0.0,0.0,,0.0
3,lucene,129869,0.036000000000000004,5,5,1.0,0.9853176339629804,16.77722840240183,0.0,0.0,,0.0
3,lucene,130446,0.137,5,5,1.0,0.9854730513788923,13.58469233718552,0.21088706952833858,0.14,5,0.2
3,lucene,132578,0.042,5,5,1.0,0.9888578464269647,16.37735500015086,0.2955874217222517,0.3333333333333333,3,0.3333333333333333
3,lucene,134316,0.073,5,5,1.0,0.9900640707853787,13.430960369793672,0.0,0.0,,0.0
3,lucene,135418,0.135,5,5,1.0,0.9719913045192936,13.219480655897856,0.0,0.0,,0.0
3,lucene,136015,0.132,5,5,1.0,0.9434618433602049,12.065748688506009,0.0,0.0,,0.0
3,lucene,137118,0.133,5,5,1.0,1.0,13.385072130432615,0.0,0.0,,0.0
3,lucene-log,43599,1.291,5,5,1.0,0.8065008057920907,8.27308602554067,0.0974848808899438,0.125,8,0.125
3,lucene-log,43604,0.333,5,5,1.0,0.9740198734383104,15.015368895258913,0.1710356658391881,0.10818713450292397,9,0.1111111111111111
3,lucene-log,44400,0.861,5,5,1.0,0.9810618006816149,14.7464252465794,0.38848445528906955,0.5555555555555556,1,1.0
1,ii-log,97195,2.629,5,5,1.0,0.9331087296017159,12.396298648830369,0.17522982910971624,0.17142857142857143,7,0.14285714285714285
4,ii-log,42290,2.691,5,5,1.0,0.930146859814402,13.315748688506009,0.0,0.0,,0.0
1,ii-log,97436,0.41200000000000003,5,5,1.0,1.0,11.157874344253004,0.0,0.0,,0.0
3,lucene-log,44459,1.033,5,5,1.0,0.9160091463871886,12.796172051081339,0.046838740256270474,0.041666666666666664,24,0.041666666666666664
4,ii-log,43829,1.178,5,5,1.0,0.9661706701564858,11.869354058148824,0.0,0.0,,0.0
4,ii-log,44194,0.423,5,5,1.0,0.9819221368338734,15.461763525616098,0.10584412910026784,0.125,8,0.125
3,lucene-log,45120,0.762,5,5,1.0,0.9533124752232708,13.60363598586503,0.0,0.0,,0.0
1,ii-log,97881,1.552,5,5,1.0,0.9601182527661812,14.162016721114163,0.0,0.0,,0.0
4,ii-log,45252,0.739,5,5,1.0,0.8747457012187959,7.385072130432615,0.053934089694912014,0.047619047619047616,21,0.047619047619047616
1,ii-log,97961,0.542,5,5,1.0,0.9899804947884137,16.742566681438525,0.14192850663561724,0.08204334365325078,17,0.058823529411764705
3,lucene-log,46645,1.724,5,5,1.0,0.9765687210767208,12.519227460399792,0.35102479436098577,0.5,2,0.5
3,lucene-log,49666,0.675,5,5,1.0,0.9652379794123673,12.065748688506009,0.0,0.0,,0.0
1,ii-log,98781,1.815,5,5,1.0,0.9932260328371724,14.680960369793672,0.6668167854675952,0.7254901960784313,1,1.0
1,ii-log,98792,0.8140000000000001,5,5,1.0,0.640966554069067,4.346268032608155,0.01887372475855119,0.06666666666666667,15,0.06666666666666667
4,ii-log,45461,2.742,5,5,1.0,0.9706019507111722,14.346551844328435,0.0,0.0,,0.0
3,lucene-log,50898,1.499,5,5,1.0,0.9702853803525775,12.43867750007543,0.22147198700364829,0.3333333333333333,3,0.3333333333333333
3,lucene-log,51460,0.218,5,5,1.0,0.9935531493733645,15.430960369793672,0.3219349689077872,1.0,1,1.0
4,ii-log,45476,0.726,5,5,1.0,0.8385660000162919,13.308031558224252,0.07876502963149207,0.0625,16,0.0625
1,ii-log,99477,0.923,5,5,1.0,0.9686835809580687,9.758000942002038,0.08307258415397023,0.08333333333333333,12,0.08333333333333333
3,lucene-log,52056,0.767,5,5,1.0,0.9951742525761814,13.50028381172028,0.14743012316707302,0.25,4,0.25
1,ii-log,101004,0.748,5,5,1.0,0.9783420074359332,14.25028381172028,0.0,0.0,,0.0
3,lucene-log,52437,0.674,5,5,1.0,0.9865795407759526,13.565748688506009,0.0,0.0,,0.0
4,ii-log,45811,1.965,5,5,1.0,0.8802580515208658,12.046172051081339,0.0,0.0,,0.0
3,lucene-log,52520,1.754,5,5,1.0,0.9619946205778955,13.053889181363095,0.0,0.0,,0.0
1,ii-log,102025,2.732,5,5,1.0,0.8935231768917667,13.492566681438523,0.15019240542198659,0.14166666666666666,5,0.2
3,lucene-log,53859,0.684,5,5,1.0,0.9842628972635334,15.877355000150859,0.14910072379387054,0.09453781512605042,14,0.07142857142857142
1,ii-log,102549,0.444,5,5,1.0,0.9393922906975758,13.654015779112127,0.21703891223834845,0.3333333333333333,3,0.3333333333333333
4,ii-log,45928,2.165,5,5,1.0,0.8566805701130611,11.4964252465794,0.07851161554253464,0.1,10,0.1
3,lucene-log,53877,0.705,5,5,1.0,0.9244969774902856,11.065748688506009,0.0,0.0,,0.0
3,lucene-log,54989,0.855,5,5,1.0,0.9587917054107784,13.2464252465794,0.0,0.0,,0.0
3,lucene-log,55429,0.642,5,5,1.0,0.9759025657880167,14.946678442077467,0.32646135044983754,1.0,1,1.0
4,ii-log,47414,1.8980000000000001,5,5,1.0,0.9658772974723877,13.281086967542706,0.3272659722241043,0.5,2,0.5
3,lucene-log,55593,0.276,5,5,1.0,0.9759049960590634,14.180960369793672,0.3621105233831469,0.3611111111111111,2,0.5
1,ii-log,103076,2.244,5,5,1.0,1.0,11.673592416536797,0.3426537313683836,0.5,2,0.5
3,lucene-log,56308,0.525,5,5,1.0,0.9413372549704893,12.034945532683583,0.07402414253058896,0.1111111111111111,9,0.1111111111111111
1,ii-log,103582,0.64,5,5,1.0,0.9814342034615984,13.215622090756977,0.0,0.0,,0.0
3,lucene-log,56392,0.335,5,5,1.0,0.9426287758215658,13.461763525616098,0.05769387152783404,0.05263157894736842,19,0.05263157894736842
4,ii-log,47566,1.245,5,5,1.0,0.9944140121300696,11.654015779112127,0.49234889020692935,0.3686868686868687,2,0.5
3,lucene-log,56478,0.182,5,5,1.0,0.8941179629456858,10.85363598586503,0.0,0.0,,0.0
3,svd-log,975,0.02,5,5,1.0,0.9916563141905661,11.90015721397125,0.14521984965330045,0.08608058608058608,13,0.07692307692307693
3,svd-log,1015,0.02,5,5,1.0,0.9548699231892959,13.430960369793672,0.31992609136243333,1.0,1,1.0
3,svd-log,1738,0.021,5,5,1.0,0.9854170995982594,14.81189012336513,0.09012222358988667,0.1,10,0.1
3,svd-log,1935,0.019,5,5,1.0,0.9874861113708168,14.56189012336513,0.0,0.0,,0.0
3,svd-log,2988,0.016,5,5,1.0,0.8628620461060011,10.7464252465794,0.0,0.0,,0.0
3,svd-log,3665,0.02,5,5,1.0,0.9668798540782118,14.596551844328435,0.15440183389576936,0.13333333333333333,10,0.1
3,svd-log,4629,0.018000000000000002,5,5,1.0,1.0,12.184818934934553,0.0,0.0,,0.0
3,svd-log,4931,0.019,5,5,1.0,0.9974449091045987,13.531086967542706,0.08876177867544839,0.1,10,0.1
3,svd-log,5268,0.022,5,5,1.0,1.0,15.2464252465794,0.21586712334140826,0.175,4,0.25
3,svd-log,5475,0.018000000000000002,5,5,1.0,0.9851295720965634,16.56189012336513,0.4553116105142081,0.5833333333333333,2,0.5
3,svd-log,6988,0.018000000000000002,5,5,1.0,0.9581419374372493,10.034945532683583,0.0,0.0,,0.0
3,svd-log,7541,0.022,5,5,1.0,0.9651607914020831,14.81189012336513,0.4072576083147817,0.75,1,1.0
3,svd-log,11343,0.016,5,5,1.0,0.9925833709020172,13.40015721397125,0.08754800448278606,0.07142857142857142,14,0.07142857142857142
3,svd-log,12271,0.017,5,5,1.0,0.9969116391939461,11.18867750007543,0.0,0.0,,0.0
3,svd-log,12569,0.019,5,5,1.0,0.9746075960793902,12.10812753975107,0.672321954518621,0.5492424242424242,1,1.0
3,svd-log,12649,0.017,5,5,1.0,0.8404177668909311,8.284945532683583,0.0,0.0,,0.0
3,svd-log,13665,0.02,5,5,1.0,0.9229875486506897,12.815748688506009,0.0,0.0,,0.0
3,svd-log,13920,0.02,5,5,1.0,0.9506179953781433,14.449904018473184,0.0,0.0,,0.0
3,svd-log,14492,0.034,5,5,1.0,0.98103879914971,12.934818934934553,0.2162480035719013,0.20192307692307693,4,0.25
3,svd-log,16883,0.02,5,5,1.0,0.9444353128212238,11.635072130432615,0.36838395933833745,0.54,1,1.0
3,svd-log,18204,0.022,5,5,1.0,0.9815712346041159,13.315748688506009,0.0,0.0,,0.0
3,svd-log,19178,0.022,5,5,1.0,0.9490244412673019,15.546172051081339,0.34058258732293323,0.3055555555555556,2,0.5
3,svd-log,19560,0.017,5,5,1.0,0.9975676469731224,14.215622090756977,0.0,0.0,,0.0
3,svd-log,22338,0.023,5,5,1.0,0.9785165567011093,12.965622090756977,0.1022344124651654,0.1,10,0.1
3,svd-log,22483,0.018000000000000002,5,5,1.0,0.8912158020458422,13.992566681438523,0.0,0.0,,0.0
3,svd-log,22822,0.021,5,5,1.0,0.9536942094218794,15.446678442077467,0.0,0.0,,0.0
3,svd-log,26008,0.022,5,5,1.0,0.8649963708587463,13.308031558224252,0.029150831704455565,0.045454545454545456,22,0.045454545454545456
3,svd-log,26932,0.019,5,5,1.0,0.9358948652616925,9.600410409469312,0.2924546426698314,1.0,1,1.0
4,ii-log,47573,0.849,5,5,1.0,0.9844732857097492,14.65015721397125,0.0,0.0,,0.0
3,svd-log,30631,0.018000000000000002,5,5,1.0,0.9872431947926953,14.281086967542706,0.24195295425534286,1.0,1,1.0
3,svd-log,30838,0.021,5,5,1.0,0.9927325854862556,8.94253606521631,0.0,0.0,,0.0
3,svd-log,31273,0.018000000000000002,5,5,1.0,0.9957025277951955,16.06189012336513,0.0,0.0,,0.0
3,svd-log,32386,0.019,5,5,1.0,0.9553481749635034,12.180960369793672,0.0,0.0,,0.0
3,svd-log,32785,0.021,5,5,1.0,0.9440028284435735,13.503509388115997,0.0,0.0,,0.0
3,svd-log,35227,0.01,5,5,1.0,0.966164787493817,10.538804097824462,0.0,0.0,,0.0
3,svd-log,36665,0.022,5,5,1.0,0.9871096421689469,14.131213565291738,0.6786981181587721,0.7435897435897436,1,1.0
3,svd-log,38187,0.021,5,5,1.0,0.9209287803785815,9.276944590681547,0.11520944653816131,0.16666666666666666,6,0.16666666666666666
3,svd-log,38605,0.019,5,5,1.0,0.9856261891987068,11.619354058148824,0.1057550150577319,0.14285714285714285,7,0.14285714285714285
3,svd-log,38875,0.027,5,5,1.0,0.9668798540782118,14.596551844328435,0.0,0.0,,0.0
3,svd-log,39271,0.019,5,5,1.0,1.0,11.288804097824462,0.44291671258283083,1.0,1,1.0
3,svd-log,40768,0.017,5,5,1.0,0.8851966836755022,9.138297706828334,0.0,0.0,,0.0
3,svd-log,41020,0.022,5,5,1.0,0.9846180716767694,14.031086967542706,0.12498248870491134,0.14285714285714285,7,0.14285714285714285
3,svd-log,41240,0.022,5,5,1.0,0.9435451204406633,12.534945532683583,0.0,0.0,,0.0
1,ii-log,104508,1.471,5,5,1.0,0.9623755975571012,11.615495493007945,0.12488956115795878,0.2,5,0.2
3,svd-log,41244,0.017,5,5,1.0,0.9652379794123673,12.065748688506009,0.0,0.0,,0.0
3,svd-log,41486,0.019,5,5,1.0,0.8846394462342355,11.56189012336513,0.0,0.0,,0.0
3,svd-log,42245,0.017,5,5,1.0,0.8178781805119034,9.519227460399792,0.0,0.0,,0.0
3,svd-log,42399,0.019,5,5,1.0,0.9672376237970814,16.80803155822425,0.23018462821098346,0.5,2,0.5
3,svd-log,42660,0.02,5,5,1.0,0.9869576343660464,9.907874344253004,0.0,0.0,,0.0
3,svd-log,42944,0.022,5,5,1.0,0.9613596524825857,14.930960369793672,0.0,0.0,,0.0
3,svd-log,43599,0.018000000000000002,5,5,1.0,0.8065008057920907,8.27308602554067,0.0,0.0,,0.0
3,svd-log,43604,0.021,5,5,1.0,0.9740198734383104,15.015368895258913,0.09047262658508866,0.08333333333333333,12,0.08333333333333333
3,svd-log,44400,0.02,5,5,1.0,0.9810618006816149,14.7464252465794,0.384119030484537,0.5434782608695652,1,1.0
3,svd-log,44459,0.019,5,5,1.0,0.9160091463871886,12.796172051081339,0.06464735584931446,0.1,10,0.1
3,svd-log,45120,0.019,5,5,1.0,0.9533124752232708,13.60363598586503,0.0,0.0,,0.0
3,svd-log,46645,0.014,5,5,1.0,0.9765687210767208,12.519227460399792,0.35102479436098577,1.0,1,1.0
3,svd-log,49666,0.021,5,5,1.0,0.9652379794123673,12.065748688506009,0.0,0.0,,0.0
3,svd-log,50898,0.016,5,5,1.0,0.9856052436269626,12.635072130432615,0.41224768280308227,0.29545454545454547,2,0.5
3,svd-log,51460,0.022,5,5,1.0,0.969789825711612,15.06189012336513,0.3219349689077872,1.0,1,1.0
3,svd-log,52056,0.021,5,5,1.0,0.9951742525761814,13.50028381172028,0.14743012316707302,0.25,4,0.25
3,svd-log,52437,0.02,5,5,1.0,1.0,13.75028381172028,0.0,0.0,,0.0
3,svd-log,52520,0.014,5,5,1.0,0.981292121400739,13.315748688506009,0.0,0.0,,0.0
