Partition,Algorithm,BlendWeight,User,TestTime,NAttempted,NGood,Coverage,RMSE,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
5,ii-svd-blend,0.5,35613,1.32,5,5,1.0,0.9147185543835172,0.9062704880171562,10.004142376861159,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,64365,0.605,5,5,1.0,0.3488999051439718,0.9871096421689469,14.131213565291738,0.1762896980939671,0.3333333333333333,3,0.3333333333333333
1,ii-svd-blend,0,127138,3.031,5,5,1.0,0.4310217079769727,0.9831260636734511,14.565748688506009,0.0,0.0,,0.0
5,ii-svd-blend,0.5,38256,0.545,5,5,1.0,0.6361610251020609,1.0,15.846551844328435,0.0,0.0,,0.0
5,ii-svd-blend,0.7,93705,2.126,5,5,1.0,0.44808611291690725,0.9730677727640548,12.65015721397125,0.07453854621170053,0.04,25,0.04
5,ii-svd-blend,0.4,35613,1.339,5,5,1.0,0.9285218533937581,0.9062704880171562,10.004142376861159,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,2847,2.336,5,5,1.0,0.7444479165068786,0.9934244844834,10.473339221038733,0.0,0.0,,0.0
1,ii-svd-blend,0,128329,0.998,5,5,1.0,0.8654732345258644,0.996987022602135,11.469480655897856,0.2193748070574916,0.3333333333333333,3,0.3333333333333333
5,lucene-svd-blend,0.4,64655,1.274,5,5,1.0,0.3511624516165148,0.9863310189779813,13.315748688506009,0.0,0.0,,0.0
5,ii-svd-blend,0.4,38256,0.522,5,5,1.0,0.6608787342950573,1.0,15.846551844328435,0.0,0.0,,0.0
5,ii-svd-blend,0.7,94462,0.872,5,5,1.0,0.6290631857518867,0.9873006662456527,14.346551844328435,0.0,0.0,,0.0
5,ii-svd-blend,0.6,93705,2.1630000000000003,5,5,1.0,0.4468533970135987,0.9730677727640548,12.65015721397125,0.0,0.0,,0.0
5,ii-svd-blend,0.3,4483,1.952,5,5,1.0,0.6469761902585837,0.9871717623977794,14.200537007218344,0.0,0.0,,0.0
5,ii-svd-blend,0.5,39714,1.296,5,5,1.0,0.9236082969028347,0.9384910730490699,12.031086967542706,0.09219649902543942,0.07142857142857142,14,0.07142857142857142
5,lucene-svd-blend,0.4,66092,0.656,5,5,1.0,0.14158391096067033,1.0,16.31189012336513,0.07215868657349488,0.05263157894736842,19,0.05263157894736842
5,ii-svd-blend,0.6,94462,0.864,5,5,1.0,0.6339698765444267,0.9873006662456527,14.346551844328435,0.0,0.0,,0.0
1,ii-svd-blend,0,128480,1.445,5,5,1.0,0.7600229451537147,0.9867080488571509,14.865495493007945,0.16504497335106758,0.09545454545454546,11,0.09090909090909091
5,lucene-svd-blend,0.4,67615,0.673,5,5,1.0,0.5159045231785826,0.9840063601616249,15.381213565291738,0.0,0.0,,0.0
5,ii-svd-blend,0.4,39714,1.283,5,5,1.0,0.9311735185390135,0.9384910730490699,12.031086967542706,0.09486029258634224,0.07692307692307693,13,0.07692307692307693
5,ii-svd-blend,0.7,94883,1.286,5,5,1.0,0.527477927720496,0.9780771006863115,14.2464252465794,0.1716355302747175,0.25,4,0.25
5,lucene-svd-blend,0.3,4347,1.947,5,5,1.0,1.0790667486850358,0.9739678574399465,7.4922828697182435,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,68905,0.42,5,5,1.0,0.7910288821670896,0.9921420224356429,16.531086967542706,0.0,0.0,,0.0
1,ii-svd-blend,0,131616,0.839,5,5,1.0,0.48612729758368267,0.9624504778742488,12.815748688506009,0.0,0.0,,0.0
5,ii-svd-blend,0.6,94883,1.299,5,5,1.0,0.5328880937553976,0.9780771006863115,14.2464252465794,0.147838798843634,0.2,5,0.2
5,lucene-svd-blend,0.4,69256,0.906,5,5,1.0,1.1406702253003773,0.978115465706033,11.173592416536797,0.0,0.0,,0.0
5,ii-svd-blend,0.5,40618,2.1390000000000002,5,5,1.0,0.7987928203389473,0.9775003326464001,13.050030616222216,0.0,0.0,,0.0
1,ii-svd-blend,0,131835,0.591,5,5,1.0,1.0378263583786322,0.9687444232018384,14.662016721114163,0.14227766949567977,0.2,5,0.2
5,ii-svd-blend,0.3,5063,2.473,5,5,1.0,1.1807264229370238,0.996680718098857,10.407874344253004,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,4483,1.34,5,5,1.0,0.6610021891382658,0.9871717623977794,14.200537007218344,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,69374,0.378,5,5,1.0,0.4258030577775441,1.0,15.2464252465794,0.32794572623650065,1.0,1,1.0
5,ii-svd-blend,0.3,8335,0.499,5,5,1.0,1.503126048924272,0.9545030604996594,12.60363598586503,0.13046460346126826,0.2,5,0.2
5,ii-svd-blend,0.4,40618,2.102,5,5,1.0,0.8053579831193477,0.9775003326464001,13.050030616222216,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,69498,0.72,5,5,1.0,0.6696270808560544,0.9742815546108001,13.98134016304077,0.06561733264751801,0.05263157894736842,19,0.05263157894736842
1,ii-svd-blend,0,132229,1.171,5,5,1.0,1.0511147956212175,0.9711556132201634,13.484565739436487,0.1428035514730661,0.07631578947368421,19,0.05263157894736842
5,ii-svd-blend,0.7,96482,2.672,5,5,1.0,0.8168636417864487,1.0,10.473339221038733,0.3341818617857079,1.0,1,1.0
5,lucene-svd-blend,0.4,70939,0.40900000000000003,5,5,1.0,0.8197510341601442,0.9065726262565508,14.592693279187555,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,5063,1.609,5,5,1.0,1.2235908803298639,0.9436662620141083,9.85426897461019,0.0,0.0,,0.0
5,ii-svd-blend,0.3,9263,1.228,5,5,1.0,0.5285628988213701,1.0,16.696678442077467,0.0,0.0,,0.0
5,ii-svd-blend,0.5,41941,2.107,5,5,1.0,0.43692789151214545,1.0,14.531086967542706,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,8335,0.319,5,5,1.0,1.5784721672183932,0.9623781019826321,12.70762114875494,0.0,0.0,,0.0
5,ii-svd-blend,0.7,96557,0.8320000000000001,5,5,1.0,0.44384136496915716,0.9847041380931408,16.342693279187557,0.0,0.0,,0.0
5,ii-svd-blend,0.6,96482,2.672,5,5,1.0,0.7972829721569492,1.0,10.473339221038733,0.3341818617857079,0.5,2,0.5
5,lucene-svd-blend,0.4,71825,1.311,5,5,1.0,1.0372731891613896,0.9339679892328064,10.60812753975107,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,9263,0.737,5,5,1.0,0.4988465392576172,1.0,16.696678442077467,0.0,0.0,,0.0
5,ii-svd-blend,0.4,41941,2.094,5,5,1.0,0.4426642544352807,1.0,14.531086967542706,0.0,0.0,,0.0
1,ii-svd-blend,0,132295,1.7830000000000001,5,5,1.0,0.2694005207477299,0.9877231018879242,14.846551844328435,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,72633,0.269,5,5,1.0,0.8875688956658879,0.9600482734625705,13.680960369793672,0.0,0.0,,0.0
5,ii-svd-blend,0.6,96557,0.8240000000000001,5,5,1.0,0.4390050082363527,0.9847041380931408,16.342693279187557,0.0,0.0,,0.0
5,ii-svd-blend,0.7,96610,0.974,5,5,1.0,0.8389392175598874,0.9681310726443159,13.200537007218344,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,74182,0.608,5,5,1.0,0.4467620621881276,0.9867864730969339,13.781086967542706,0.0,0.0,,0.0
5,ii-svd-blend,0.5,43618,1.849,5,5,1.0,0.3551698308268454,1.0,12.254142376861159,0.0,0.0,,0.0
1,ii-svd-blend,0,133047,1.1400000000000001,5,5,1.0,0.6556709660881682,0.9477574738071621,15.492566681438523,0.0,0.0,,0.0
5,ii-svd-blend,0.6,96610,0.987,5,5,1.0,0.8401792946465128,0.9579626714413795,13.06189012336513,0.0,0.0,,0.0
5,ii-svd-blend,0.7,97384,1.154,5,5,1.0,0.17912775757156832,1.0,17.592693279187557,0.0,0.0,,0.0
5,ii-svd-blend,0.4,43618,1.823,5,5,1.0,0.3479274784769433,1.0,12.254142376861159,0.0,0.0,,0.0
5,ii-svd-blend,0.3,10164,2.9010000000000002,5,5,1.0,0.3875333556180758,0.9976146505047608,14.4964252465794,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,10164,1.919,5,5,1.0,0.4515251654356264,1.0,14.531086967542706,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,74849,1.524,5,5,1.0,0.8839044911918028,0.952738873704558,13.877355000150859,0.0,0.0,,0.0
5,ii-svd-blend,0.6,97384,1.21,5,5,1.0,0.18958961108651648,0.9980297660845192,17.55803155822425,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,10573,1.218,5,5,1.0,0.7237604854234667,0.9809669868945161,12.885072130432615,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,75422,1.125,5,5,1.0,0.5841675160025246,0.9684473944292838,15.346551844328435,0.0,0.0,,0.0
5,ii-svd-blend,0.3,10573,1.9100000000000001,5,5,1.0,0.6917574569360982,0.9809669868945161,12.885072130432615,0.0,0.0,,0.0
5,ii-svd-blend,0.5,45015,3.017,5,5,1.0,0.7223283746832035,0.985063047955851,12.169733851395918,0.07260448179602659,0.045454545454545456,22,0.045454545454545456
1,ii-svd-blend,0,134156,2.936,5,5,1.0,0.23683052507312807,1.0,12.465622090756977,0.0,0.0,,0.0
5,ii-svd-blend,0.7,98541,2.755,5,5,1.0,0.9752980920627469,0.8975199934962467,8.758000942002038,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,78917,0.993,5,5,1.0,0.5231276144168554,1.0,15.16587528625504,0.0,0.0,,0.0
5,ii-svd-blend,0.4,45015,3.0420000000000003,5,5,1.0,0.7155199678446795,0.985063047955851,12.169733851395918,0.07260448179602659,0.045454545454545456,22,0.045454545454545456
5,lucene-svd-blend,0.3,11081,1.7770000000000001,5,5,1.0,0.6879937137967874,0.9738861552616213,9.323465818787767,0.37032155303738734,0.5416666666666666,1,1.0
5,lucene-svd-blend,0.4,80080,0.5760000000000001,5,5,1.0,0.6750648258451172,1.0,12.423592416536797,0.0,0.0,,0.0
5,ii-svd-blend,0.5,45537,1.026,5,5,1.0,0.9887356385225815,0.8742240497400747,8.369354058148822,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,12014,0.302,5,5,1.0,1.0626089841690598,0.9877557908442508,11.184818934934553,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,80585,0.269,5,5,1.0,0.32755976630399686,1.0,17.37735500015086,0.09076895672068333,0.1111111111111111,9,0.1111111111111111
5,ii-svd-blend,0.6,98541,2.7680000000000002,5,5,1.0,0.9822407735678866,0.8975199934962467,8.758000942002038,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,12930,0.254,5,5,1.0,0.930928743270222,0.9108009716311355,10.25028381172028,0.0,0.0,,0.0
5,ii-svd-blend,0.7,99093,1.4000000000000001,5,5,1.0,0.32413654545021015,0.9947629287645176,12.434818934934553,0.0892597159720782,0.08333333333333333,12,0.08333333333333333
5,ii-svd-blend,0.5,46093,0.6890000000000001,5,5,1.0,1.1408717749561146,0.9882735835686266,11.684818934934553,0.0,0.0,,0.0
5,ii-svd-blend,0.4,45537,1.018,5,5,1.0,0.9788604952115534,0.8742240497400747,8.369354058148822,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,12999,0.975,5,5,1.0,0.838079116416914,0.9759025657880167,14.946678442077467,0.0,0.0,,0.0
1,ii-svd-blend,0,135092,2.316,5,5,1.0,1.7135935268845681,0.8912008210868176,10.239057293322526,0.11605245750739451,0.125,8,0.125
5,ii-svd-blend,0.4,46093,0.6940000000000001,5,5,1.0,1.1478301344733108,0.9882735835686266,11.684818934934553,0.0,0.0,,0.0
5,ii-svd-blend,0.3,11081,2.773,5,5,1.0,0.6902245809752269,0.9738861552616213,9.323465818787767,0.19771201950706346,0.3333333333333333,3,0.3333333333333333
5,ii-svd-blend,0.6,99093,1.437,5,5,1.0,0.3222644991535746,0.9947629287645176,12.434818934934553,0.1009464685881607,0.1111111111111111,9,0.1111111111111111
5,lucene-svd-blend,0.3,13340,0.29,5,5,1.0,1.6122126128652756,0.8435222917257909,9.580833772044642,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,82202,1.491,5,5,1.0,0.6143462184047104,0.9372284875462105,11.715622090756977,0.0,0.0,,0.0
5,ii-svd-blend,0.7,100277,1.367,5,5,1.0,0.49073357475539076,0.9720159726169176,13.365495493007945,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,13927,0.294,5,5,1.0,0.6130738263703106,0.9937542227827872,15.930960369793672,0.3118940100645225,1.0,1,1.0
5,ii-svd-blend,0.3,12014,0.616,5,5,1.0,1.183247715156895,0.962616692487015,10.90015721397125,0.0,0.0,,0.0
1,ii-svd-blend,0,136856,0.779,5,5,1.0,1.6392181282999354,0.996778051875049,10.723339221038733,0.0,0.0,,0.0
5,ii-svd-blend,0.3,12930,0.511,5,5,1.0,0.8390641138651675,0.9271980561032213,10.434818934934553,0.0,0.0,,0.0
1,ii-svd-blend,0,137227,0.71,5,5,1.0,1.0563665928543915,0.9158774849244525,9.426817992932515,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,14328,0.965,5,5,1.0,0.47353688148135853,0.9570331134022183,12.680960369793672,0.0,0.0,,0.0
5,ii-svd-blend,0.6,100277,1.357,5,5,1.0,0.4916767240156269,0.9720159726169176,13.365495493007945,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,82880,1.454,5,5,1.0,0.45239872062762626,1.0,13.135072130432615,0.0,0.0,,0.0
5,ii-svd-blend,0.7,102242,1.208,5,5,1.0,0.44113434383297107,0.9935659102489935,15.461763525616098,0.06807271493064614,0.05263157894736842,19,0.05263157894736842
5,ii-svd-blend,0.5,48410,2.706,5,5,1.0,0.46108633602368376,0.984951213366015,14.346551844328435,0.13730842421977402,0.25,4,0.25
5,lucene-svd-blend,0.3,14833,0.581,5,5,1.0,0.8075041648998029,0.981664930144226,13.385072130432615,0.0,0.0,,0.0
1,ii-svd-blend,0,137446,0.991,5,5,1.0,0.5547947907844489,0.9871407773054001,14.16587528625504,0.0,0.0,,0.0
5,ii-svd-blend,0.6,102242,1.209,5,5,1.0,0.44082027485433195,0.9935659102489935,15.461763525616098,0.07074509785151667,0.058823529411764705,17,0.058823529411764705
5,ii-svd-blend,0.3,12999,1.547,5,5,1.0,0.9783197677628791,0.9673538649550163,14.815748688506009,0.0,0.0,,0.0
5,ii-svd-blend,0.4,48410,2.71,5,5,1.0,0.4687170813347221,0.9873308865091233,14.381213565291738,0.09782049511512145,0.14285714285714285,7,0.14285714285714285
1,ii-svd-blend,0,137609,0.551,5,5,1.0,1.1122998571222207,1.0,15.304522170108255,0.09443771687379743,0.09090909090909091,11,0.09090909090909091
5,lucene-svd-blend,0.3,15415,0.978,5,5,1.0,0.5504012872774002,0.9696098249933621,14.365495493007945,0.0,0.0,,0.0
5,ii-svd-blend,0.3,13340,0.606,5,5,1.0,1.2061486061419504,0.982708890204847,11.161732909393884,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,83556,1.835,5,5,1.0,0.7712058260188814,0.9555504199256646,13.646298648830369,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,17039,0.597,5,5,1.0,0.3652100959888034,0.9649886593971192,13.781086967542706,0.0,0.0,,0.0
5,ii-svd-blend,0.5,49830,1.697,5,5,1.0,0.6855458685482452,0.9737740122509047,15.430960369793672,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,85030,0.279,5,5,1.0,0.8064134730406133,0.9438219517605217,12.600410409469312,0.0,0.0,,0.0
5,ii-svd-blend,0.7,102668,2.153,5,5,1.0,0.31982451483318436,1.0,11.504142376861159,0.0,0.0,,0.0
5,ii-svd-blend,0.3,13927,0.5690000000000001,5,5,1.0,0.5987559113596065,0.9937542227827872,15.930960369793672,0.3118940100645225,1.0,1,1.0
5,lucene-svd-blend,0.4,85242,0.427,5,5,1.0,0.4421454964106155,0.9848734467804857,16.27722840240183,0.06198959040146139,0.047619047619047616,21,0.047619047619047616
5,ii-svd-blend,0.4,49830,1.74,5,5,1.0,0.6789805421314161,0.9737740122509047,15.430960369793672,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,17318,0.934,5,5,1.0,0.26257501987966436,0.9858865741570014,15.31189012336513,0.20311835059902497,0.3333333333333333,3,0.3333333333333333
5,ii-svd-blend,0.5,53023,1.141,5,5,1.0,0.6689875796927975,0.9950964146585864,13.284945532683583,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,85518,0.66,5,5,1.0,0.6495399521243919,0.9203279918968426,11.9964252465794,0.0,0.0,,0.0
5,ii-svd-blend,0.6,102668,2.156,5,5,1.0,0.31069884487288135,1.0,11.504142376861159,0.0,0.0,,0.0
5,ii-svd-blend,0.7,102750,1.243,5,5,1.0,0.3395197291619894,0.9853176339629804,16.77722840240183,0.0,0.0,,0.0
5,ii-svd-blend,0.5,53819,0.592,5,5,1.0,0.39896507486810745,0.9852176115881034,16.662016721114163,0.2103688867556832,0.11406948744410045,15,0.06666666666666667
5,ii-svd-blend,0.3,14328,1.554,5,5,1.0,0.5298472226438212,0.9596490363104239,12.715622090756977,0.0,0.0,,0.0
5,ii-svd-blend,0.4,53023,1.175,5,5,1.0,0.6751274079223959,0.9950964146585864,13.284945532683583,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,85617,0.8180000000000001,5,5,1.0,0.5090183559339025,0.9976203268568917,14.531086967542706,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,17630,1.203,5,5,1.0,0.38225645999746416,1.0,14.781086967542706,0.0,0.0,,0.0
5,ii-svd-blend,0.7,103286,0.687,5,5,1.0,0.7767676054575131,0.9471653222994331,13.796172051081339,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,86449,0.42,5,5,1.0,0.35433184385182065,1.0,16.412016721114163,0.0,0.0,,0.0
5,ii-svd-blend,0.6,102750,1.26,5,5,1.0,0.33577644380937893,0.9853176339629804,16.77722840240183,0.0,0.0,,0.0
5,ii-svd-blend,0.4,53819,0.602,5,5,1.0,0.4011241619369682,0.9852176115881034,16.662016721114163,0.21372625602413892,0.11492673992673992,13,0.07692307692307693
5,ii-svd-blend,0.7,103754,0.601,5,5,1.0,1.8290095202909786,0.8714202844624216,11.52308602554067,0.09542669109896675,0.3333333333333333,3,0.3333333333333333
5,ii-svd-blend,0.3,14833,1.041,5,5,1.0,0.8143797923495303,0.981664930144226,13.385072130432615,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,17709,0.986,5,5,1.0,0.5750592200040204,0.9703745047730802,16.37735500015086,0.0,0.0,,0.0
5,ii-svd-blend,0.6,103286,0.7020000000000001,5,5,1.0,0.777109523331889,0.9471653222994331,13.796172051081339,0.0,0.0,,0.0
5,ii-svd-blend,0.5,54437,1.803,5,5,1.0,0.7977119715365605,0.934761115558178,13.615495493007945,0.0,0.0,,0.0
5,ii-svd-blend,0.6,103754,0.61,5,5,1.0,1.826870609631997,0.8714202844624216,11.52308602554067,0.09542669109896675,0.3333333333333333,3,0.3333333333333333
5,lucene-svd-blend,0.4,86592,1.3780000000000001,5,5,1.0,0.45901978783737946,1.0,11.969480655897856,0.09224519429805014,0.1111111111111111,9,0.1111111111111111
5,lucene-svd-blend,0.3,18127,1.2510000000000001,5,5,1.0,0.8894116639110955,0.9761026906262371,12.269227460399792,0.0,0.0,,0.0
5,ii-svd-blend,0.3,15415,1.575,5,5,1.0,0.42034003294306993,1.0,14.815748688506009,0.0,0.0,,0.0
5,ii-svd-blend,0.4,54437,1.807,5,5,1.0,0.8124646440070488,0.934761115558178,13.615495493007945,0.0,0.0,,0.0
5,ii-svd-blend,0.7,103816,1.752,5,5,1.0,1.4174553664183072,0.795626941851918,10.677101804652795,0.0,0.0,,0.0
5,ii-svd-blend,0.5,54805,1.32,5,5,1.0,0.3615308716642769,1.0,16.596551844328435,0.0,0.0,,0.0
5,ii-svd-blend,0.3,17039,0.932,5,5,1.0,0.3011500306504437,0.9954159738026584,14.215622090756977,0.0,0.0,,0.0
5,ii-svd-blend,0.6,103816,1.709,5,5,1.0,1.4324243919199946,0.795626941851918,10.677101804652795,0.0,0.0,,0.0
1,lucene-svd-blend,0,320,5.9830000000000005,5,5,1.0,0.5781727261543494,1.0,14.069607253646886,0.07652604481226019,0.04,25,0.04
5,lucene-svd-blend,0.4,86768,1.889,5,5,1.0,1.1088181321078254,0.9644679348041568,12.430960369793672,0.0,0.0,,0.0
5,ii-svd-blend,0.4,54805,1.333,5,5,1.0,0.3670740321579049,1.0,16.596551844328435,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,18390,1.7810000000000001,5,5,1.0,1.7406234374975535,0.7545118234643134,8.381213565291738,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,86784,0.47500000000000003,5,5,1.0,0.6577367699321478,0.9734850725908146,12.9964252465794,0.0,0.0,,0.0
5,ii-svd-blend,0.5,58166,2.013,5,5,1.0,0.8548661834149768,0.972810330300105,10.184818934934553,0.09039556607080086,0.1111111111111111,9,0.1111111111111111
5,ii-svd-blend,0.3,17318,1.5110000000000001,5,5,1.0,0.28361835289437304,0.9977682359878776,15.4964252465794,0.11467554970635145,0.14285714285714285,7,0.14285714285714285
1,lucene-svd-blend,0,370,1.341,5,5,1.0,0.5439660497826762,0.9974855380544579,13.75028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,18634,0.912,5,5,1.0,0.5236959611010217,0.9656728939450565,14.065748688506009,0.06738200245823135,0.041666666666666664,24,0.041666666666666664
5,ii-svd-blend,0.7,103872,2.971,5,5,1.0,0.5793896601610027,1.0,12.319607253646886,0.0,0.0,,0.0
5,ii-svd-blend,0.4,58166,2.0020000000000002,5,5,1.0,0.8365614922212466,0.972810330300105,10.184818934934553,0.08283070645582977,0.09090909090909091,11,0.09090909090909091
1,lucene-svd-blend,0,1387,0.856,5,5,1.0,1.149601538745769,1.0,14.485198728181647,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,87042,1.741,5,5,1.0,0.34857932931767655,0.9838193210984889,17.30803155822425,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,18758,0.9510000000000001,5,5,1.0,0.7620700519626211,0.9815292939748955,13.284945532683583,0.0,0.0,,0.0
5,ii-svd-blend,0.7,107020,0.671,5,5,1.0,0.7620684425828156,0.9691953963765411,15.73134016304077,0.0,0.0,,0.0
5,ii-svd-blend,0.6,103872,2.962,5,5,1.0,0.5834428757199139,1.0,12.319607253646886,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,19114,0.715,5,5,1.0,0.834568924007878,0.9625648217763351,15.430960369793672,0.3118940100645225,0.5,2,0.5
5,lucene-svd-blend,0.4,88266,0.795,5,5,1.0,0.696998948721362,0.9239767846271547,12.9964252465794,0.0,0.0,,0.0
5,ii-svd-blend,0.3,17630,1.899,5,5,1.0,0.42609055198737616,1.0,14.781086967542706,0.0,0.0,,0.0
5,ii-svd-blend,0.7,108010,0.808,5,5,1.0,0.8033331759012804,0.9451129272772831,10.40015721397125,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,21050,0.417,5,5,1.0,0.7183243309771735,1.0,11.638930695573494,0.0,0.0,,0.0
5,ii-svd-blend,0.6,107020,0.681,5,5,1.0,0.7533000543624937,0.9691953963765411,15.73134016304077,0.0,0.0,,0.0
1,lucene-svd-blend,0,1588,1.5090000000000001,5,5,1.0,0.5183015449936271,0.98285508189165,12.565748688506009,0.0,0.0,,0.0
5,ii-svd-blend,0.5,58346,2.581,5,5,1.0,1.158329623838844,0.9323886928790331,14.7464252465794,0.17521098290718104,0.16666666666666666,6,0.16666666666666666
5,ii-svd-blend,0.7,111206,0.999,5,5,1.0,0.5688819034957148,1.0,16.031086967542706,0.07983177476612789,0.06666666666666667,15,0.06666666666666667
5,ii-svd-blend,0.6,108010,0.839,5,5,1.0,0.8007505869041172,0.9451129272772831,10.40015721397125,0.0,0.0,,0.0
1,lucene-svd-blend,0,1835,0.775,5,5,1.0,0.5164656744672871,0.992242282421014,16.746425246579403,0.0,0.0,,0.0
5,ii-svd-blend,0.3,17709,1.534,5,5,1.0,0.6343839683106585,0.9662670221772593,16.30803155822425,0.19856137244886085,0.20192307692307693,4,0.25
5,ii-svd-blend,0.4,58346,2.616,5,5,1.0,1.147815348729024,0.9323886928790331,14.7464252465794,0.14166376922323234,0.09903381642512077,9,0.1111111111111111
5,lucene-svd-blend,0.4,88394,1.653,5,5,1.0,0.31967812801004947,0.977352619198191,10.788804097824462,0.1129402373508724,0.14285714285714285,7,0.14285714285714285
5,lucene-svd-blend,0.3,21280,1.2730000000000001,5,5,1.0,1.1556503291056512,0.8636740384375663,11.23134016304077,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,21401,0.273,5,5,1.0,0.9800975122156032,0.925655160122356,14.177101804652795,0.0,0.0,,0.0
5,ii-svd-blend,0.6,111206,1.008,5,5,1.0,0.5631156272454894,1.0,16.031086967542706,0.07630503864571286,0.058823529411764705,17,0.058823529411764705
1,lucene-svd-blend,0,2702,1.176,5,5,1.0,0.5091005100429958,0.9977682359878776,15.4964252465794,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,88857,0.888,5,5,1.0,0.5484944213784855,1.0,16.87735500015086,0.06854694149577673,0.05,20,0.05
5,ii-svd-blend,0.7,112948,1.362,5,5,1.0,0.4401311653272278,0.9862958337928599,13.281086967542706,0.06992886382225943,0.05263157894736842,19,0.05263157894736842
5,lucene-svd-blend,0.3,22074,0.781,5,5,1.0,0.43937627599319984,0.9908722572298627,10.869354058148824,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,22245,0.322,5,5,1.0,0.9334811557670555,0.9947661599092228,12.44253606521631,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,90145,0.752,5,5,1.0,0.7739743165399833,0.9456367034769986,14.184818934934553,0.0,0.0,,0.0
5,ii-svd-blend,0.3,18127,1.936,5,5,1.0,0.8441821688231459,0.9761026906262371,12.269227460399792,0.0,0.0,,0.0
1,lucene-svd-blend,0,3076,1.016,5,5,1.0,0.3795907292843916,0.9797120692344223,13.7464252465794,0.0,0.0,,0.0
5,ii-svd-blend,0.5,58612,2.9130000000000003,5,5,1.0,0.8890049680286695,0.9824390772665252,14.865495493007945,0.0,0.0,,0.0
5,ii-svd-blend,0.6,112948,1.36,5,5,1.0,0.43852625318333355,0.9862958337928599,13.281086967542706,0.0742631861536064,0.0625,16,0.0625
5,ii-svd-blend,0.7,113645,1.342,5,5,1.0,0.28647022374604897,0.9974791995977742,13.715622090756977,0.10908865740803478,0.125,8,0.125
5,lucene-svd-blend,0.4,91478,1.123,5,5,1.0,0.7877437287500767,0.9899554813448844,12.904015779112127,0.0,0.0,,0.0
5,ii-svd-blend,0.7,114335,0.5700000000000001,5,5,1.0,0.5072853188150921,0.9692239989775429,15.7464252465794,0.0,0.0,,0.0
5,ii-svd-blend,0.4,58612,2.9090000000000003,5,5,1.0,0.882353869060018,0.9824390772665252,14.865495493007945,0.0,0.0,,0.0
5,lucene-svd-blend,0.4,92106,0.405,5,5,1.0,0.8287755678574352,0.9538842685970093,13.927101804652795,0.0,0.0,,0.0
5,lucene-svd-blend,0.3,22352,1.85,5,5,1.0,0.9022641575772385,0.9629021914693489,14.777228402401827,0.0,0.0,,0.0
5,ii-svd-blend,0.6,113645,1.335,5,5,1.0,0.28321164559525724,0.9974791995977742,13.715622090756977,0.10908865740803478,0.125,8,0.125
5,ii-svd-blend,0.5,59812,1.6520000000000001,5,5,1.0,0.22950202302229003,1.0,14.281086967542706,0.0,0.0,,0.0
1,lucene-svd-blend,0,8932,1.752,5,5,1.0,0.9148805077806761,0.9421254310132027,12.016001884004073,0.0,0.0,,0.0
